"","PARID","saledate","date2","price","saleyr","SALETYPE","SALEVAL","presale","postsale","value","adj_price","lnadj_price"
"4991","22R610536",2024-04-10,"04-2024",439900,2024,"2","X",2023,2025,313.016,446346.383890919,13.0088505750645
"4992","22R610673",2024-08-13,"08-2024",310000,2024,"2","4",2023,2025,314.131,313426.341239801,12.6553196552757
"4993","22R620638",2024-07-09,"07-2024",450000,2024,"2","X",2023,2025,313.566,455793.517154283,13.0297951726875
"4994","22S110011",2024-03-21,"03-2024",120000,2024,"2","I",2023,2025,312.107,122113.12146155,11.7127031192024
"4995","22S110204",2024-05-28,"05-2024",342000,2024,"2","X",2023,2025,313.14,346874.324583253,12.7567178163336
"4996","22S110424",2024-08-23,"08-2024",280000,2024,"2","X",2023,2025,314.131,283094.759829498,12.5535369609658
"4997","22S110581",2024-04-17,"04-2024",163000,2024,"2","X",2023,2025,313.016,165388.635085746,12.0160533475166
"4998","22S110608",2024-08-09,"08-2024",215000,2024,"2","Z",2023,2025,314.131,217376.333440507,12.2893853859242
"4999","22S110855",2024-05-14,"05-2024",186000,2024,"2","X",2023,2025,313.14,188650.948457559,12.1476537529842
"5000","22S111304",2024-06-20,"06-2024",150000,2024,"2","X",2023,2025,313.131,152142.234400299,11.9325711149184
"5001","22S111405",2024-10-02,"10-2024",195000,2024,"2","X",2023,2025,315.564,196259.982127239,12.1871954986937
"5002","22S120250",2024-06-25,"06-2024",369000,2024,"2","X",2023,2025,313.131,374269.896624735,12.8327324648627
"5003","22S120272",2024-08-05,"08-2024",410000,2024,"2","X",2023,2025,314.131,414531.612607479,12.9349045174949
"5004","22S121121",2024-05-28,"05-2024",180000,2024,"2","X",2023,2025,313.14,182565.433991186,12.1148639301612
"5005","22S121383",2024-07-19,"07-2024",129500,2024,"2","X",2023,2025,313.566,131167.245492177,11.7842284710627
"5006","22S121394",2024-09-24,"09-2024",142000,2024,"2","X",2023,2025,314.851,143241.171220673,11.8722850007103
"5007","22S121570",2024-06-04,"06-2024",108000,2024,"2","I",2023,2025,313.131,109542.408768215,11.6040670479464
"5008","22S121570",2024-10-10,"10-2024",163000,2024,"2","X",2023,2025,315.564,164053.215829436,12.0079461409367
"5009","22S130013",2024-08-05,"08-2024",260000,2024,"2","X",2023,2025,314.131,262873.705555962,12.479428988812
"5010","22S210384",2024-11-04,"11-2024",365000,2024,"2","X",2023,2025,316.449,366331.051765055,12.8112927165774
"5011","22S210432",2024-06-13,"06-2024",315000,2024,"2","X",2023,2025,313.131,319498.692240628,12.6745084596478
"5012","22S220185",2024-01-03,"01-2024",150000,2024,"2","I",2023,2025,309.794,153781.060963092,11.9432851877891
"5013","22S220332",2024-04-30,"04-2024",240000,2024,"2","X",2023,2025,313.016,243517.008715209,12.4029420700518
"5014","22S220662",2024-07-11,"07-2024",195000,2024,"2","4",2023,2025,313.566,197510.524100189,12.1935471484869
"5015","22S220691",2024-07-30,"07-2024",270000,2024,"2","X",2023,2025,313.566,273476.11029257,12.5189695489215
"5016","22S230063",2024-07-30,"07-2024",305000,2024,"2","X",2023,2025,313.566,308926.717182348,12.6408593665305
"5017","22S230544",2024-07-11,"07-2024",632500,2024,"2","X",2023,2025,313.566,640643.110222409,13.3702278105248
"5018","22S240426",2024-07-19,"07-2024",312000,2024,"2","I",2023,2025,313.566,316016.838560303,12.6635507777326
"5019","22S310523",2024-05-21,"05-2024",240000,2024,"2","X",2023,2025,313.14,243420.578654915,12.4025460026129
"5020","22S330394",2024-06-05,"06-2024",530000,2024,"2","X",2023,2025,313.131,537569.22821439,13.1948128273683
"5021","22S340162",2024-06-18,"06-2024",350000,2024,"2","I",2023,2025,313.131,354998.546934031,12.7798689753056
"5022","22S340627",2024-03-18,"03-2024",495000,2024,"2","X",2023,2025,312.107,503716.626028894,13.1297691389891
"5023","22S340737",2024-05-31,"05-2024",440000,2024,"2","X",2023,2025,313.14,446271.060867344,13.0086818061833
"5024","22S340920",2024-11-19,"11-2024",244000,2024,"2","I",2023,2025,316.449,244889.798988147,12.4085635882881
"5025","22S410078",2024-07-25,"07-2024",167750,2024,"2","I",2023,2025,313.566,169909.694450291,12.0430223657749
"5026","22S410078",2024-07-25,"07-2024",167750,2024,"2","4",2023,2025,313.566,169909.694450291,12.0430223657749
"5027","22S410412",2024-07-31,"07-2024",451000,2024,"2","X",2023,2025,313.566,456806.391636848,13.0320149294258
"5028","22S420011",2024-02-20,"02-2024",275000,2024,"2","X",2023,2025,311.022,280818.800599315,12.5454649025938
"5029","22S420176",2024-04-02,"04-2024",281000,2024,"2","X",2023,2025,313.016,285117.831037391,12.5606578160436
"5030","22S640264",2024-07-29,"07-2024",530000,2024,"2","X",2023,2025,313.566,536823.475759489,13.1934245964693
"5031","22T110250",2024-10-09,"10-2024",285000,2024,"2","I",2023,2025,315.564,286841.512339811,12.5666851203986
"5032","22T110764",2024-03-19,"03-2024",5e+05,2024,"2","X",2023,2025,312.107,508804.672756458,13.1398194748426
"5033","22T130142",2024-04-04,"04-2024",336000,2024,"2","X",2023,2025,313.016,340923.812201293,12.739414306673
"5034","22T130803",2024-09-20,"09-2024",590000,2024,"2","X",2023,2025,314.851,595156.979015471,13.2965804800088
"5035","22T140262",2024-02-13,"02-2024",325000,2024,"2","X",2023,2025,311.022,331876.764344644,12.7125189872569
"5036","22T140400",2024-09-19,"09-2024",77085,2024,"2","4",2023,2025,314.851,77758.7724193349,11.2613666522213
"5037","22T140574",2024-05-03,"05-2024",375000,2024,"2","X",2023,2025,313.14,380344.654148304,12.8488331052414
"5038","22T210992",2024-01-31,"01-2024",165000,2024,"2","X",2023,2025,309.794,169159.167059401,12.0385953675935
"5039","22T211331",2024-02-07,"02-2024",152500,2024,"2","X",2023,2025,311.022,155726.789423256,11.9558584009747
"5040","22T230581",2024-10-02,"10-2024",128000,2024,"2","P",2023,2025,315.564,128827.065191213,11.7662262040496
"5041","22T230792",2024-06-07,"06-2024",225000,2024,"2","X",2023,2025,313.131,228213.351600448,12.3380362230266
"5042","22T230958",2024-06-12,"06-2024",115000,2024,"2","X",2023,2025,313.131,116642.379706896,11.6668679491854
"5043","22T240094",2024-10-11,"10-2024",288000,2024,"2","X",2023,2025,315.564,289860.89668023,12.5771564202659
"5044","22T240133",2024-08-15,"08-2024",150000,2024,"1","X",2023,2025,314.131,151657.907051517,11.9293826518928
"5045","22T240281",2024-08-20,"08-2024",330000,2024,"2","X",2023,2025,314.131,333647.395513337,12.717840012257
"5046","22T310054",2024-03-18,"03-2024",3e+05,2024,"2","X",2023,2025,312.107,305282.803653875,12.6289938510766
"5047","22T310405",2024-11-25,"11-2024",375000,2024,"2","X",2023,2025,316.449,376367.518936701,12.8383213889653
"5048","22T310542",2024-02-28,"02-2024",4e+05,2024,"2","X",2023,2025,311.022,408463.709962639,12.9201583520352
"5049","22T310607",2024-05-30,"05-2024",365000,2024,"2","X",2023,2025,313.14,370202.130037683,12.8218044328534
"5050","22T310762",2024-04-11,"04-2024",709290,2024,"2","X",2023,2025,313.016,719684.079631712,13.4865676164116
"5051","22T310771",2024-02-13,"02-2024",699113,2024,"2","X",2023,2025,311.022,713905.724157777,13.4785061936091
"5052","22T310836",2024-07-17,"07-2024",748543,2024,"2","X",2023,2025,313.566,758180.103802708,13.5386762403625
"5053","22T310845",2024-07-11,"07-2024",697750,2024,"2","X",2023,2025,313.566,706733.17020978,13.4684084623396
"5054","22T310854",2024-05-29,"05-2024",692538,2024,"2","X",2023,2025,313.14,702408.336252156,13.4622701894732
"5055","22T310863",2024-06-12,"06-2024",722995,2024,"2","X",2023,2025,313.131,733320.498401628,13.5053381273277
"5056","22T320064",2024-02-15,"02-2024",716900,2024,"2","X",2023,2025,311.022,732069.08418054,13.503630165786
"5057","22T320284",2024-08-09,"08-2024",260000,2024,"2","X",2023,2025,314.131,262873.705555962,12.479428988812
"5058","22T330425",2024-05-31,"05-2024",413777,2024,"2","X",2023,2025,313.14,419674.319892061,12.9472342606307
"5059","22T340051",2024-10-11,"10-2024",207000,2024,"2","I",2023,2025,315.564,208337.519488915,12.2469147333953
"5060","22T340710",2024-06-28,"06-2024",330000,2024,"2","X",2023,2025,313.131,334712.915680658,12.7210284752827
"5061","22T340747",2024-01-30,"01-2024",330000,2024,"2","X",2023,2025,309.794,338318.334118802,12.7317425481534
"5062","22T410286",2024-09-03,"09-2024",690000,2024,"2","X",2023,2025,314.851,696031.043255381,13.4531495407003
"5063","22T420102",2024-06-25,"06-2024",426000,2024,"2","X",2023,2025,313.131,432083.945696849,12.9763751670915
"5064","22T420285",2024-05-22,"05-2024",635000,2024,"2","X",2023,2025,313.14,644050.281024462,13.3755320781636
"5065","22T430433",2024-09-25,"09-2024",380000,2024,"2","X",2023,2025,314.851,383321.444111659,12.8566291958294
"5066","22T440214",2024-05-14,"05-2024",450000,2024,"2","X",2023,2025,313.14,456413.584977965,13.0311546620353
"5067","22T520297",2024-04-18,"04-2024",150000,2024,"2","I",2023,2025,313.016,152198.130447006,11.9329384408061
"5068","22T540251",2024-03-12,"03-2024",528573,2024,"2","I",2023,2025,312.107,537880.824585799,13.1953922989659
"5069","22T540482",2024-05-31,"05-2024",3200000,2024,"2","P",2023,2025,313.14,3245607.71539886,14.9928131680588
"5070","22T540938",2024-11-04,"11-2024",580000,2024,"2","X",2023,2025,316.449,582115.09595543,13.2744234665354
"5071","22T610156",2024-04-26,"04-2024",2e+05,2024,"2","X",2023,2025,313.016,202930.840596008,12.2206205132578
"5072","22T610167",2024-07-02,"07-2024",195000,2024,"2","X",2023,2025,313.566,197510.524100189,12.1935471484869
"5073","22T620023",2024-01-16,"01-2024",170000,2024,"2","I",2023,2025,309.794,174285.202424837,12.0684483307431
"5074","22T620034",2024-10-17,"10-2024",247000,2024,"2","X",2023,2025,315.564,248595.977361169,12.423584276758
"5075","22T620232",2024-09-19,"09-2024",345000,2024,"2","I",2023,2025,314.851,348015.521627691,12.7600023601404
"5076","22T620496",2024-07-11,"07-2024",425000,2024,"2","X",2023,2025,313.566,430471.655090157,12.9726367588475
"5077","22T630936",2024-05-28,"05-2024",229900,2024,"2","X",2023,2025,313.14,233176.629303187,12.3595515110401
"5078","22T640241",2024-04-03,"04-2024",217000,2024,"2","I",2023,2025,313.016,220179.962046669,12.3022005002503
"5079","22T640241",2024-10-02,"10-2024",451000,2024,"2","X",2023,2025,315.564,453914.112509665,13.0256632796327
"5080","22U110224",2024-11-06,"11-2024",570000,2024,"2","X",2023,2025,316.449,572078.628783785,13.2570317238235
"5081","22U120692",2024-10-01,"10-2024",517000,2024,"2","X",2023,2025,315.564,520340.567998885,13.1622388146384
"5082","22U130226",2024-05-16,"05-2024",615000,2024,"2","X",2023,2025,313.14,623765.232803219,13.3435293470775
"5083","22U130280",2024-08-09,"08-2024",484000,2024,"2","X",2023,2025,314.131,489349.513419561,13.1008322645131
"5084","22U140034",2024-05-03,"05-2024",580000,2024,"2","X",2023,2025,313.14,588266.398416044,13.2849351828114
"5085","22U210104",2024-07-02,"07-2024",560000,2024,"2","X",2023,2025,313.566,567209.710236442,13.2484843736523
"5086","22U210948",2024-11-04,"11-2024",420000,2024,"2","I",2023,2025,316.449,421531.621209105,12.9516500742723
"5087","22U211020",2024-07-16,"07-2024",465000,2024,"2","X",2023,2025,313.566,470986.634392759,13.0625849955105
"5088","22U310332",2024-07-31,"07-2024",359500,2024,"2","X",2023,2025,313.566,364128.376482144,12.8052617670842
"5089","22U310534",2024-04-15,"04-2024",462000,2024,"2","X",2023,2025,313.016,468770.241776778,13.0578680377915
"5090","22U320690",2024-03-27,"03-2024",3e+05,2024,"2","I",2023,2025,312.107,305282.803653875,12.6289938510766
"5091","22U320755",2024-08-08,"08-2024",430000,2024,"2","X",2023,2025,314.131,434752.666881015,12.9825325664841
"5092","22U340528",2024-06-05,"06-2024",340000,2024,"2","X",2023,2025,313.131,344855.731307344,12.7508814384323
"5093","22U340739",2024-06-05,"06-2024",470000,2024,"2","X",2023,2025,313.131,476712.33445427,13.0746685155262
"5094","22U410131",2024-07-25,"07-2024",490000,2024,"2","X",2023,2025,313.566,496308.496456886,13.1149529810278
"5095","22U410362",2024-08-08,"08-2024",450000,2024,"2","X",2023,2025,314.131,454973.72115455,13.0279949405609
"5096","22U430122",2024-09-11,"09-2024",655000,2024,"2","X",2023,2025,314.851,660725.120771413,13.4010931787443
"5097","22U540131",2024-10-09,"10-2024",675000,2024,"2","X",2023,2025,315.564,679361.476594288,13.4289086310025
"5098","22U610100",2024-05-29,"05-2024",442000,2024,"2","X",2023,2025,313.14,448299.565689468,13.0132169613487
"5099","22U610210",2024-10-09,"10-2024",545000,2024,"2","X",2023,2025,315.564,548521.488509462,13.2149817347932
"5100","22U630681",2024-07-15,"07-2024",7e+05,2024,"2","X",2023,2025,313.566,709012.137795552,13.4716279249665
"5101","22U640592",2024-07-02,"07-2024",579000,2024,"2","X",2023,2025,313.566,586454.325405178,13.2818500674961
"5102","22U640691",2024-09-25,"09-2024",475000,2024,"2","X",2023,2025,314.851,479151.805139574,13.0797727471437
"5103","22V130061",2024-01-09,"01-2024",425000,2024,"2","I",2023,2025,309.794,435713.006062093,12.9847390626173
"5104","22V140172",2024-05-13,"05-2024",630000,2024,"2","X",2023,2025,313.14,638979.018969151,13.3676268986565
"5105","22V140190",2024-11-07,"11-2024",635000,2024,"2","X",2023,2025,316.449,637315.66539948,13.3650203618876
"5106","22V140310",2024-01-25,"01-2024",1550000,2024,"2","P",2023,2025,309.794,1589070.96328528,14.2786601036062
"5107","22V240492",2024-06-04,"06-2024",631000,2024,"2","X",2023,2025,313.131,640011.666043924,13.3692416833634
"5108","22V240492",2024-06-24,"06-2024",631000,2024,"2","4",2023,2025,313.131,640011.666043924,13.3692416833634
"5109","22V320361",2024-06-26,"06-2024",535000,2024,"2","X",2023,2025,313.131,542640.636027733,13.2042025677181
"5110","22V330115",2024-06-10,"06-2024",5e+05,2024,"2","X",2023,2025,313.131,507140.78133433,13.1365439192443
"5111","22V330409",2024-04-24,"04-2024",476500,2024,"2","X",2023,2025,313.016,483482.727719989,13.0887708698041
"5112","22V330537",2024-09-23,"09-2024",735000,2024,"2","X",2023,2025,314.851,741424.372163341,13.5163284423219
"5113","22V340639",2024-05-02,"05-2024",618000,2024,"2","X",2023,2025,313.14,626807.990036405,13.3483955367286
"5114","22V440234",2024-03-28,"03-2024",475000,2024,"2","X",2023,2025,312.107,483364.439118636,13.088526180455
"5115","22V440472",2024-08-02,"08-2024",550000,2024,"2","X",2023,2025,314.131,556078.992522228,13.228665636023
"5116","22V620304",2024-06-03,"06-2024",717000,2024,"2","X",2023,2025,313.131,727239.880433429,13.4970116614218
"5117","22V620726",2024-11-21,"11-2024",730000,2024,"2","X",2023,2025,316.449,732662.103530111,13.5044398971373
"5118","22V630121",2024-01-23,"01-2024",465000,2024,"2","X",2023,2025,309.794,476721.288985584,13.0746872992802
"5119","22V640151",2024-05-13,"05-2024",420000,2024,"2","I",2023,2025,313.14,425986.012646101,12.9621617905484
"5120","22V640151",2024-09-06,"09-2024",629000,2024,"2","X",2023,2025,314.851,634497.864069036,13.3605891998095
"5121","22W120061",2024-03-05,"03-2024",525000,2024,"2","X",2023,2025,312.107,534244.906394281,13.188609639012
"5122","22W140081",2024-09-25,"09-2024",9e+05,2024,"2","X",2023,2025,314.851,907866.578159193,13.7188527064333
"5123","22W140173",2024-01-09,"01-2024",880000,2024,"2","X",2023,2025,309.794,902182.224316804,13.7125718011651
"5124","22W310095",2024-10-24,"10-2024",736000,2024,"2","X",2023,2025,315.564,740755.624849476,13.5154260588589
"5125","22W320115",2024-05-10,"05-2024",869050,2024,"2","X",2023,2025,313.14,881436.057833557,13.6893077402804
"5126","22W320193",2024-08-08,"08-2024",1200000,2024,"2","4",2023,2025,314.131,1213263.25641213,14.0088241935726
"5127","22W410113",2024-02-16,"02-2024",1150000,2024,"2","X",2023,2025,311.022,1174333.16614259,13.9762110262845
"5128","22W410122",2024-04-19,"04-2024",1037500,2024,"2","X",2023,2025,313.016,1052703.73559179,13.8668723988147
"5129","22W420051",2024-01-10,"01-2024",232000,2024,"1","X",2023,2025,309.794,237848.040956248,12.3793872653592
"5130","22W430133",2024-07-01,"07-2024",1500000,2024,"2","X",2023,2025,313.566,1519311.72384761,14.2337679770134
"5131","22X410150",2024-06-20,"06-2024",498000,2024,"2","X",2023,2025,313.131,505112.218208993,13.1325358978468
"5132","22X620140",2024-01-09,"01-2024",1510000,2024,"2","X",2023,2025,309.794,1548062.68036179,14.2525148235018
"5133","22X640133",2024-02-15,"02-2024",1175000,2024,"2","X",2023,2025,311.022,1199862.14801525,13.9977172315054
"5134","22Y130082",2024-11-20,"11-2024",750000,2024,"2","X",2023,2025,316.449,752735.037873401,13.5314685695253
"5135","22Y130110",2024-08-19,"08-2024",735000,2024,"2","X",2023,2025,314.131,743123.744552432,13.5186178570093
"5136","22Y130183",2024-01-12,"01-2024",750000,2024,"2","X",2023,2025,309.794,768905.304815458,13.5527231002232
"5137","22Y410216",2024-10-01,"10-2024",750000,2024,"2","X",2023,2025,315.564,754846.085104765,13.5342691466603
"5138","22Y630072",2024-07-02,"07-2024",760000,2024,"2","X",2023,2025,313.566,769784.606749456,13.5538660232035
"5139","22Z640218",2024-05-29,"05-2024",550000,2024,"2","X",2023,2025,313.14,557838.82608418,13.2318253574975
"5140","23J110385",2024-09-30,"09-2024",225000,2024,"2","X",2023,2025,314.851,226966.644539798,12.3325583453134
"5141","23J110514",2024-01-10,"01-2024",270000,2024,"2","X",2023,2025,309.794,276805.909733565,12.5310718526913
"5142","23J111012",2024-01-18,"01-2024",291000,2024,"2","X",2023,2025,309.794,298335.258268398,12.6059731608644
"5143","23J111210",2024-04-04,"04-2024",225000,2024,"2","4",2023,2025,313.016,228297.195670509,12.3384035489142
"5144","23J111311",2024-07-09,"07-2024",160000,2024,"2","X",2023,2025,313.566,162059.917210412,11.995721405157
"5145","23J112112",2024-09-30,"09-2024",362000,2024,"2","X",2023,2025,314.851,365164.112548475,12.8081021549348
"5146","23J112503",2024-08-12,"08-2024",80000,2024,"2","I",2023,2025,314.131,80884.2170941423,11.3007739924704
"5147","23J112596",2024-10-29,"10-2024",166000,2024,"2","X",2023,2025,315.564,167072.600169855,12.0261837284865
"5148","23J112640",2024-09-12,"09-2024",165000,2024,"2","X",2023,2025,314.851,166442.205995852,12.0224034170096
"5149","23J112695",2024-02-22,"02-2024",147000,2024,"2","X",2023,2025,311.022,150110.41341127,11.9191263917059
"5150","23J113081",2024-05-02,"05-2024",157500,2024,"2","X",2023,2025,313.14,159744.754742288,11.9813325375366
"5151","23J113212",2024-07-01,"07-2024",175000,2024,"2","X",2023,2025,313.566,177253.034448888,12.0853335638466
"5152","23J113223",2024-09-05,"09-2024",175500,2024,"2","X",2023,2025,314.851,177033.982741043,12.0840969860149
